SNAP_DATE_DAY,contribution_CAT_PYRAMID_NAME_VIP,contribution_CAT_PYRAMID_NAME_Обычный,contribution_DESCRIPTION_Некачественный сервис,contribution_DESCRIPTION_Ошибка в счёте,contribution_DESCRIPTION_Проблема с сетью,contribution_FLAG_LOCAL_GENERAL_0.0,contribution_FLAG_LOCAL_GENERAL_1.0,contribution_FULL_NAME_Поломка оборудования,contribution_FULL_NAME_Технические работы,contribution_SUBCAT_PYRAMID_NAME_Низкий ARPU,contribution_SUBCAT_PYRAMID_NAME_Высокий ARPU
2023-01-31,0.125,0.375,0.0625,0.21875,0.0625,0.14583333333333334,0.3125,0.2916666666666667,0.20833333333333334,0.3333333333333333,0.16666666666666666
2023-02-01,0.7619047619047619,-0.047619047619047616,0.6666666666666666,0.03809523809523809,-0.009523809523809523,0.7619047619047619,-0.047619047619047616,0.30476190476190473,0.1142857142857143,0.1142857142857143,0.42857142857142855
2023-02-02,0.44642857142857145,0.10714285714285714,0.44642857142857145,0.05357142857142857,,0.375,-0.0,0.26785714285714285,0.08928571428571429,0.08928571428571429,0.32142857142857145
2023-02-03,0.1818181818181818,0.12121212121212122,0.42424242424242425,-0.06060606060606061,0.06060606060606061,0.5454545454545454,0.0,0.5454545454545454,0.0,0.7272727272727272,0.0
2023-02-04,1.0,-0.06666666666666667,-0.2,0.13333333333333333,0.5833333333333334,0.0,0.6,0.0,0.4,0.15,0.16666666666666666
2023-02-05,0.39285714285714285,-0.26785714285714285,0.05357142857142857,0.07142857142857142,0.17857142857142855,0.1607142857142857,0.3571428571428571,0.14285714285714285,0.26785714285714285,0.35714285714285715,0.10714285714285714
2023-02-06,0.8,-0.06666666666666667,0.06666666666666667,0.05,0.25,0.3,0.2,0.08333333333333334,0.3,0.4,0.13333333333333333
2023-02-07,0.0,0.38461538461538464,0.0,0.3076923076923077,0.0,1.0,-0.38461538461538464,-0.46153846153846156,1.0,-0.5384615384615384,0.9230769230769231
2023-02-08,0.1,0.4,-0.03333333333333333,0.13333333333333333,0.26666666666666666,0.0,0.5555555555555556,0.2,0.26666666666666666,0.33333333333333337,0.17777777777777776
2023-02-09,0.3571428571428571,-0.0,-0.07142857142857142,-0.125,0.26785714285714285,-0.16071428571428573,0.44642857142857145,-0.4821428571428572,0.625,0.44642857142857145,-0.0
2023-02-10,-0.5249999999999999,0.44999999999999996,0.1,0.25,-0.0,0.44999999999999996,0.1,0.35,0.15,0.15,0.175
2023-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-12,0.0,0.42666666666666664,0.13333333333333333,0.16,0.05333333333333333,0.4666666666666667,0.0,0.18666666666666668,0.42666666666666664,0.09333333333333334,0.27999999999999997
2023-02-13,0.3913043478260869,0.10869565217391304,0.1956521739130435,0.14673913043478262,0.02717391304347826,0.42391304347826086,0.10869565217391304,0.42391304347826086,0.10869565217391304,0.09782608695652174,0.532608695652174
2023-02-14,0.2727272727272727,0.18939393939393936,0.13636363636363635,0.06060606060606061,0.030303030303030304,0.3181818181818182,0.18939393939393936,0.3181818181818182,0.18939393939393936,0.15151515151515152,0.3636363636363636
2023-02-15,0.0875,0.45,0.0875,0.525,-0.05,0.5,0.075,0.5,0.075,0.825,-0.0625
2023-02-16,0.20000000000000004,0.3,,0.20000000000000004,-0.39999999999999997,0.39999999999999997,0.13333333333333333,0.4000000000000001,-0.0,0.5,-0.0
2023-02-17,0.0,0.6363636363636364,-0.9090909090909092,0.45454545454545453,-0.7272727272727273,1.0,-0.2727272727272727,1.0,-0.7272727272727273,-0.36363636363636365,0.5454545454545454
2023-02-18,0.7549019607843137,-0.09803921568627451,0.23529411764705885,-0.0392156862745098,0.11764705882352942,-0.06862745098039215,0.6862745098039217,0.0784313725490196,0.4411764705882353,0.4411764705882353,0.06862745098039215
2023-02-19,0.5,-0.0,0.13333333333333333,-0.08333333333333334,0.13333333333333333,0.16666666666666669,0.35,0.25,0.23333333333333334,0.33333333333333337,-0.0
2023-02-20,-0.17857142857142858,0.8571428571428571,0.75,-0.21428571428571427,0.2857142857142857,-0.14285714285714285,1.0,0.8571428571428571,-0.21428571428571427,0.21428571428571427,0.2857142857142857
2023-02-21,0.4375,0.28125,-0.1875,0.125,0.375,1.0,-0.75,1.0,-0.15625,0.5,-0.21875
2023-02-22,0.1875,0.3125,0.140625,-0.078125,,0.390625,0.140625,0.4375,0.0625,0.234375,0.1875
2023-02-23,0.8333333333333333,-0.08333333333333333,0.20833333333333334,-0.08333333333333333,0.0,0.75,0.0,0.10416666666666667,0.4375,0.75,0.0
2023-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-25,1.0,-0.7692307692307693,0.9230769230769231,-0.3076923076923077,0.7692307692307693,1.0,-0.46153846153846156,1.0,-0.6153846153846154,1.0,-0.6153846153846154
2023-02-26,0.2857142857142857,-0.0,-0.16666666666666666,,,0.2380952380952381,0.19047619047619047,0.35714285714285715,-0.0,0.35714285714285715,-0.0
2023-02-27,0.19230769230769232,0.1794871794871795,-0.15384615384615385,0.15384615384615385,-0.05128205128205129,-0.05128205128205129,0.8076923076923076,0.358974358974359,0.15384615384615385,0.05128205128205129,0.576923076923077
2023-02-28,0.15,0.25,0.075,0.075,-0.0,0.075,0.5,0.3,0.2,0.075,0.5
2023-03-01,0.5454545454545454,0.0,0.12121212121212122,0.6060606060606061,-0.12121212121212122,0.12121212121212122,0.42424242424242425,0.6363636363636364,0.0,-0.06060606060606061,1.0
2023-03-02,-0.7,0.6,0.3,0.4,-0.0,-0.5,1.0,1.0,-1.0,-0.3,1.0
2023-03-03,0.1875,0.2916666666666667,-0.020833333333333332,0.21875,0.25,0.14583333333333334,0.375,0.4166666666666667,0.08333333333333333,0.5625,-0.0625
2023-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-05,0.25,0.3125,-0.0,0.08333333333333333,0.125,0.10416666666666667,0.4375,-0.4375,0.7291666666666667,-0.3333333333333333,0.4375
2023-03-06,0.109375,0.21875,0.078125,0.3125,-0.078125,0.5625,0.0,0.0,0.5625,-0.1875,1.0
2023-03-07,0.10909090909090909,0.21818181818181817,0.10909090909090909,0.07272727272727272,0.10909090909090909,0.36363636363636365,-0.0,0.18181818181818182,0.32727272727272727,0.09090909090909091,0.43636363636363634
2023-03-08,0.0,0.5333333333333333,0.16666666666666666,0.08333333333333333,0.06666666666666667,0.35,0.13333333333333333,0.6,-0.08333333333333333,0.23333333333333334,0.26666666666666666
2023-03-09,-1.0,0.8571428571428571,-0.0,-1.0,0.21428571428571427,0.7142857142857143,-0.6428571428571429,1.0,-1.0,-1.0,1.0
2023-03-10,1.0,-0.25,0.0,-0.46875,1.0,0.4375,0.0,0.5625,0.0,0.0,0.65625
2023-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12,0.5333333333333333,-0.19999999999999998,0.20000000000000004,-0.0,-0.0,0.19999999999999998,0.2333333333333333,0.16666666666666666,0.3333333333333333,0.4166666666666667,0.08333333333333333
2023-03-13,0.5042016806722689,0.058823529411764705,0.12605042016806722,0.33613445378151263,0.0,0.5882352941176471,0.0,0.20168067226890754,0.37815126050420167,0.3025210084033613,0.11764705882352941
2023-03-14,0.37878787878787873,0.0909090909090909,0.06060606060606061,0.3181818181818182,-0.12121212121212122,0.37878787878787873,0.0909090909090909,0.24242424242424243,0.2727272727272727,0.30303030303030304,0.0909090909090909
2023-03-15,0.6,-0.08333333333333333,1.0,-0.03333333333333333,-0.05,0.4,0.11666666666666667,0.5333333333333333,0.11666666666666667,0.08333333333333333,0.44999999999999996
2023-03-16,0.7692307692307693,-1.0,0.8076923076923077,-0.576923076923077,-0.38461538461538464,-0.0,0.38461538461538464,0.576923076923077,-0.3076923076923077,-0.9230769230769231,0.7692307692307693
2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-18,0.5714285714285714,0.0,0.35714285714285715,0.21428571428571427,0.0,0.0,0.42857142857142855,1.0,-0.5,0.5714285714285714,0.42857142857142855
2023-03-19,0.3636363636363636,0.15151515151515152,0.12121212121212122,-1.0,0.1818181818181818,0.3636363636363636,-0.8181818181818182,0.1818181818181818,0.30303030303030304,0.45454545454545453,-0.48484848484848486
2023-03-20,0.8999999999999999,-1.0,-0.0,1.0,-1.0,-1.0,1.0,0.5,-0.0,0.2,-0.0
2023-03-21,-0.0,0.75,-0.375,-0.0,0.25,0.375,-0.375,-0.0,0.375,-0.0,0.75
2023-03-22,0.8484848484848485,0.0,-0.06060606060606061,0.0,0.6060606060606061,0.24242424242424243,0.21212121212121213,-0.12121212121212122,0.8484848484848485,0.45454545454545453,0.0
2023-03-23,0.0,0.5625,0.4375,0.0625,-0.05,0.5625,0.0,0.75,-0.075,0.175,0.3375
2023-03-24,0.16666666666666666,0.3333333333333333,0.19999999999999998,0.06666666666666667,0.049999999999999996,0.3333333333333333,0.16666666666666666,0.4166666666666667,0.13333333333333333,0.09999999999999999,0.3333333333333333
2023-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-27,-0.2727272727272727,0.6363636363636364,0.18181818181818182,-0.5454545454545454,1.0,-0.36363636363636365,1.0,1.0,-0.45454545454545453,-1.0,1.0
2023-03-28,0.9523809523809522,-0.14285714285714285,0.8333333333333334,0.19047619047619047,-0.21428571428571427,0.2857142857142857,0.19047619047619047,0.9523809523809524,-0.09523809523809523,0.0,0.7142857142857143
2023-03-29,0.3125,0.1875,0.25,0.08333333333333333,0.041666666666666664,0.10416666666666667,0.3125,0.5,-0.0,0.08333333333333333,0.5208333333333334
2023-03-30,0.0,0.5454545454545454,-0.0909090909090909,0.0,0.7272727272727272,0.0,0.5454545454545454,0.0,0.6363636363636364,0.7272727272727272,0.0
2023-03-31,0.11111111111111112,0.43650793650793657,0.14285714285714285,0.19047619047619047,-0.03968253968253969,0.6666666666666666,0.0,0.16666666666666669,0.2380952380952381,0.12698412698412698,0.3968253968253968
2023-04-01,0.13888888888888887,0.1388888888888889,0.06944444444444443,-0.0,0.05555555555555555,0.48611111111111116,0.06944444444444445,0.08333333333333333,0.3333333333333333,0.20833333333333334,0.3333333333333333
2023-04-02,1.0,-0.75,0.07142857142857142,0.0,0.42857142857142855,-0.35714285714285715,1.0,-0.3214285714285714,1.0,-0.21428571428571427,1.0
2023-04-03,0.30000000000000004,0.15,-0.375,0.22499999999999998,0.2,0.15,0.35,-0.1,0.75,-0.0,0.75
2023-04-04,1.0,-0.7272727272727273,-0.36363636363636365,1.0,0.0,1.0,-0.9090909090909091,1.0,-0.45454545454545453,0.36363636363636365,1.0
2023-04-05,0.39215686274509803,-0.029411764705882356,0.05882352941176471,0.1568627450980392,0.23529411764705885,0.06862745098039215,0.4901960784313726,-0.049019607843137254,0.823529411764706,0.5882352941176471,0.0
2023-04-06,1.0,-1.0,-1.0,0.9375,-0.4375,-0.5,1.0,-1.0,1.0,1.0,-1.0
2023-04-07,1.0,-1.0,-0.47058823529411764,0.0,1.0,1.0,-0.7058823529411765,1.0,-0.8823529411764706,1.0,-1.0
2023-04-08,0.0,0.45,0.25,-0.03333333333333333,0.19999999999999998,0.19999999999999998,0.26666666666666666,-0.15,1.0,-0.6666666666666666,1.0
2023-04-09,0.2916666666666667,0.20833333333333334,-0.14583333333333334,-0.03125,0.20833333333333331,0.3333333333333333,-0.0,0.1875,0.3125,0.16666666666666666,0.16666666666666666
2023-04-10,-0.46153846153846156,1.0,-0.7692307692307693,0.3076923076923077,0.6153846153846154,0.38461538461538464,0.0,-0.38461538461538464,1.0,0.9230769230769231,-0.5384615384615384
2023-04-11,1.0,-0.8571428571428571,-0.42857142857142855,0.0,1.0,1.0,-0.8571428571428571,1.0,-1.0,0.5,-0.42857142857142855
2023-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-13,0.6,-0.44999999999999996,0.05,0.2,-0.0,-0.15,0.5,-0.7,0.6,-0.0,0.22499999999999998
2023-04-14,0.0,0.75,0.15625,0.625,,0.4166666666666667,0.125,-0.10416666666666667,0.7291666666666666,0.28125,0.1875
2023-04-15,-0.25641025641025644,0.8205128205128206,-0.0,,-0.3076923076923077,0.6153846153846154,-0.1794871794871795,-0.358974358974359,0.6410256410256411,0.5128205128205129,-0.6923076923076922
2023-04-16,0.4666666666666667,0.0,-0.2,-0.7,0.0,0.23333333333333334,0.26666666666666666,0.26666666666666666,0.4666666666666667,0.16666666666666666,0.3333333333333333
2023-04-17,0.8823529411764706,-0.20588235294117646,0.0,-0.29411764705882354,1.0,0.8823529411764706,-0.20588235294117646,0.2647058823529412,0.23529411764705882,0.4117647058823529,0.0
2023-04-18,0.46153846153846156,-0.34615384615384615,-0.673076923076923,0.07692307692307693,0.3076923076923077,0.4807692307692308,-0.15384615384615385,0.38461538461538464,-0.0,0.23076923076923078,0.3076923076923077
2023-04-19,-0.5454545454545454,0.9090909090909091,-0.0,0.13636363636363635,0.045454545454545456,-0.2727272727272727,0.6818181818181818,-0.5454545454545454,0.6818181818181818,-0.22727272727272727,0.6818181818181818
2023-04-20,0.5,0.075,-0.15,0.225,0.375,0.0875,0.45,0.0875,0.45,0.075,0.625
2023-04-21,0.35000000000000003,-0.11666666666666665,-0.08333333333333333,0.15,0.13333333333333333,0.09999999999999999,0.3333333333333333,0.20000000000000004,0.3333333333333333,0.15,0.39999999999999997
2023-04-22,0.9090909090909091,-0.5454545454545454,-0.5454545454545454,0.36363636363636365,0.2727272727272727,1.0,-0.2727272727272727,-0.2727272727272727,1.0,0.9090909090909091,0.0
2023-04-23,0.21428571428571427,0.17857142857142858,0.07142857142857142,0.10714285714285714,-0.14285714285714285,0.5357142857142857,0.07142857142857142,-0.0,0.5714285714285714,0.21428571428571427,0.2857142857142857
2023-04-24,1.0,-0.07692307692307693,0.3076923076923077,0.15384615384615385,-0.038461538461538464,0.3076923076923077,0.19230769230769232,0.358974358974359,0.06410256410256411,0.05128205128205129,0.576923076923077
2023-04-25,1.0,-0.45454545454545453,0.36363636363636365,0.18181818181818182,-0.18181818181818182,0.7272727272727273,-0.6363636363636364,0.5454545454545454,-0.6363636363636364,-0.5454545454545454,0.9090909090909091
2023-04-26,0.13333333333333336,0.3666666666666667,0.06666666666666667,0.19444444444444445,0.11666666666666664,0.0,0.8,0.11666666666666664,0.43333333333333335,0.08888888888888889,0.4666666666666667
2023-04-27,0.15,0.3,0.08,0.12000000000000002,0.1,-0.0,0.6,0.1,0.4,0.16,0.36
2023-04-28,0.45833333333333337,0.09722222222222222,0.0,-0.020833333333333332,0.6875,0.14583333333333334,0.3819444444444445,0.3472222222222222,0.09722222222222222,0.2222222222222222,0.1875
2023-04-29,0.225,-0.1,-0.0625,0.025,0.3,-0.1,0.225,0.3,0.15000000000000002,0.2,0.22499999999999998
2023-04-30,0.4666666666666667,-0.09333333333333334,0.08,0.2,0.05333333333333333,0.26666666666666666,0.2,-0.10666666666666666,1.0,0.06666666666666667,0.21333333333333332
2023-05-01,0.44000000000000006,0.18,-0.08,0.0,0.7700000000000001,0.0,0.5,0.7700000000000001,-0.18,0.13999999999999999,0.48
2023-05-02,0.13333333333333333,0.26666666666666666,-0.42666666666666664,0.08,0.37333333333333335,-0.14666666666666667,0.32,0.37333333333333335,0.10666666666666666,-0.4,0.4666666666666666
2023-05-03,0.36363636363636365,0.13636363636363635,0.1590909090909091,-0.22727272727272727,-0.0,0.6363636363636364,-0.0,0.13636363636363635,0.3409090909090909,0.20454545454545456,0.13636363636363635
2023-05-04,0.5,0.08333333333333333,,0.25,0.125,0.25,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,-0.0
2023-05-05,0.5454545454545454,0.06818181818181818,0.022727272727272728,0.17045454545454544,0.13636363636363635,0.13636363636363635,0.3977272727272727,0.09090909090909091,0.3409090909090909,0.13636363636363635,0.3977272727272727
2023-05-06,0.5,0.08333333333333333,-0.125,0.25,0.125,-0.5,0.4166666666666667,-0.20833333333333334,0.375,0.125,0.4166666666666667
2023-05-07,-0.05952380952380953,0.75,0.4761904761904761,0.17857142857142858,-0.023809523809523808,-0.05952380952380953,0.75,0.0,0.6428571428571429,0.21428571428571427,0.2857142857142857
2023-05-08,0.8522727272727272,-0.07954545454545454,0.11363636363636363,-0.022727272727272728,0.23863636363636365,0.5909090909090909,0.0,0.20454545454545456,0.056818181818181816,0.40909090909090906,0.11363636363636363
2023-05-09,0.5,0.05357142857142857,0.1875,0.03571428571428571,0.10714285714285714,0.26785714285714285,0.17857142857142858,0.16071428571428573,0.22321428571428573,0.2857142857142857,0.21428571428571427
2023-05-10,-1.0,1.0,0.4444444444444444,0.0,0.0,1.0,-0.4444444444444444,0.4444444444444444,0.0,-0.3333333333333333,1.0
2023-05-11,0.49090909090909085,0.031818181818181815,0.05454545454545454,0.10909090909090909,0.18181818181818182,0.22727272727272727,0.2727272727272727,0.5318181818181819,0.02727272727272727,0.24545454545454548,0.25
2023-05-12,0.3516483516483517,0.1098901098901099,-0.0,0.0989010989010989,0.17582417582417584,0.26373626373626374,0.23076923076923078,0.46153846153846156,0.05494505494505495,0.15384615384615383,0.3296703296703297
2023-05-13,0.3333333333333333,0.16666666666666666,0.2222222222222222,-0.1111111111111111,0.1111111111111111,0.25,0.16666666666666666,0.2777777777777778,0.1111111111111111,0.3333333333333333,0.1388888888888889
2023-05-14,0.0,0.5384615384615384,0.057692307692307696,0.09615384615384616,0.2884615384615385,0.5384615384615384,0.0,0.9615384615384616,-0.057692307692307696,0.40384615384615385,0.11538461538461539
2023-05-15,-0.16666666666666666,1.0,0.0,0.2,0.2,0.0,0.5333333333333333,0.36666666666666664,0.13333333333333333,-0.2,0.5333333333333333
2023-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-17,-0.0,0.42857142857142855,-0.0,0.42857142857142855,-0.0,-0.0,0.21428571428571427,1.0,-0.0,0.8571428571428571,-1.0
2023-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-20,-0.24242424242424243,0.2727272727272727,0.12121212121212122,-0.0909090909090909,0.3636363636363636,0.12121212121212122,0.42424242424242425,0.21212121212121213,0.24242424242424243,-0.0,0.45454545454545453
2023-05-21,-0.2,0.8999999999999999,0.35,0.0,0.08333333333333333,0.35,0.13333333333333333,0.0,0.5833333333333334,0.11666666666666667,0.4
2023-05-22,0.1388888888888889,0.3888888888888889,0.27777777777777773,-0.2777777777777778,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.3333333333333333,-0.5,-0.0,0.4444444444444444
2023-05-23,-0.3,0.6000000000000001,-0.4,0.3,0.15,-0.0,0.4,-0.8999999999999999,1.0,-0.4,0.2
2023-05-24,0.0,0.5384615384615384,-0.10256410256410257,0.717948717948718,0.10256410256410257,-0.12820512820512822,0.8205128205128206,0.4102564102564103,0.12820512820512822,-0.1794871794871795,0.6153846153846154
2023-05-25,-0.5714285714285714,1.0,0.5714285714285714,-0.42857142857142855,0.0,0.42857142857142855,0.0,0.0,0.42857142857142855,-0.7142857142857143,1.0
2023-05-26,1.0,-0.35294117647058826,-0.0784313725490196,0.7843137254901961,0.0,0.3137254901960784,0.17647058823529413,0.17647058823529413,0.3137254901960784,0.7058823529411765,-0.1568627450980392
2023-05-27,0.36363636363636365,0.1212121212121212,-0.0,0.2424242424242424,0.0606060606060606,0.18181818181818182,0.303030303030303,0.2121212121212121,0.22727272727272727,0.2727272727272727,0.22727272727272727
2023-05-28,0.037037037037037035,0.5925925925925926,0.022222222222222223,0.17777777777777778,0.17777777777777778,0.2592592592592593,0.23703703703703705,0.5925925925925926,0.02962962962962963,0.13333333333333336,0.2962962962962963
2023-05-29,-0.42857142857142855,1.0,-0.2857142857142857,-0.5,0.5714285714285714,0.42857142857142855,-0.0,1.0,-1.0,-0.0,-0.0
2023-05-30,1.0,-0.8,0.8,0.0,-0.06666666666666667,-0.3333333333333333,1.0,1.0,-1.0,0.4666666666666667,0.0
2023-05-31,1.0,-1.0,-0.5,0.7142857142857143,-0.0,-1.0,1.0,1.0,-1.0,-0.0,0.5
2023-06-01,0.42105263157894735,0.09473684210526315,0.1894736842105263,0.0,0.21052631578947367,0.0,0.5789473684210527,0.7368421052631579,0.0,0.3157894736842105,0.1894736842105263
2023-06-02,0.5,-0.75,0.4166666666666667,-0.5,0.125,-0.6875,0.625,0.3333333333333333,0.16666666666666666,0.5,-0.75
2023-06-03,1.0,-0.631578947368421,-0.07017543859649122,0.15789473684210525,0.7017543859649122,-0.5263157894736842,1.0,0.15789473684210525,0.3508771929824561,0.3684210526315789,0.0
2023-06-04,0.4,0.05555555555555555,0.011111111111111112,0.19999999999999998,0.16666666666666666,0.08888888888888889,0.4666666666666667,0.2222222222222222,0.2777777777777778,0.1111111111111111,0.3888888888888889
2023-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06,0.5208333333333334,0.0625,0.21875,0.10416666666666667,0.041666666666666664,0.25,0.25,0.25,0.28125,0.4166666666666667,0.16666666666666666
2023-06-07,-0.42105263157894735,1.0,-0.17543859649122806,1.0,0.08771929824561403,0.15789473684210525,0.3508771929824561,0.9649122807017544,-0.24561403508771928,0.3508771929824561,0.15789473684210525
2023-06-08,-0.0,0.5714285714285714,-0.9,0.2571428571428571,0.08571428571428572,0.2571428571428571,0.22857142857142856,0.42857142857142855,-0.11428571428571428,0.34285714285714286,-0.14285714285714285
2023-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-10,-0.1875,0.5625,-0.5,-0.09375,1.0,1.0,-0.875,0.1875,0.625,0.5,0.0
2023-06-11,-0.0,0.2857142857142857,-0.42857142857142855,-0.14285714285714285,0.6428571428571428,1.0,-0.75,-0.0,0.75,-0.32142857142857145,0.5357142857142857
